Class,Subclass_1,Subclass_2,Subclass_3,Subclass_4,KEGG
Phytochemical_compounds,Flavonoids,Flavonoids,Dihydrochalcones,none,C01604
Phytochemical_compounds,Flavonoids,Flavonoids,Dihydrochalcones,none,C09829
Phytochemical_compounds,Flavonoids,Flavonoids,Dihydrochalcones,none,C09975
Phytochemical_compounds,Flavonoids,Flavonoids,Dihydrochalcones,none,C09978
Phytochemical_compounds,Flavonoids,Flavonoids,Dihydrochalcones,none,C09759
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09318
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09319
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09479
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09616
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C15019
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C15118
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09732
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09805
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C05631
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09734
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09752
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C01709
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C16422
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09755
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09806
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09756
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09831
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C14290
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09724
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09762
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C00509
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09099
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C16492
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09789
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09793
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09827
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09828
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C16419
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09830
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09833
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C05334
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C08600
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C08719
Phytochemical_compounds,Flavonoids,Flavonoids,Flavanones,none,C09939
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01470
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C09982
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01477
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C04608
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C04858
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10019
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10020
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12627
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10023
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10024
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10025
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10026
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10028
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C11621
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C11325
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C04293
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10032
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10033
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10072
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10104
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10079
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01821
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C03870
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C05990
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10035
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10029
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10038
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10039
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10040
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10594
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10601
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C15608
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10043
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C14344
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12123
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C11264
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C15109
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10046
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10047
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10058
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10078
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10102
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01514
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C03515
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C03951
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C04900
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12632
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10103
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C05622
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10109
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10110
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10111
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10112
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10113
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10114
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10119
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10609
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10121
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C08064
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10181
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10183
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10184
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10097
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10186
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10187
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10190
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10191
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10192
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10193
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12630
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12629
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C14472
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C14942
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C14953
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C14985
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10195
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10196
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01460
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C04024
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C12628
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C01714
Phytochemical_compounds,Flavonoids,Flavonoids,Flavones,none,C10197
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10021
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10022
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10030
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10031
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04552
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04527
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10036
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C11576
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10041
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10049
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04109
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10050
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10073
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10084
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C05903
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12249
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12626
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12634
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12635
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C16490
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10068
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C02806
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10037
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10098
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C11580
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12633
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10602
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C05902
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C11577
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10105
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10107
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10108
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10115
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10116
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10117
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10118
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10120
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C00389
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C05623
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C03897
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C03898
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C00616
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C01155
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C01156
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10175
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12638
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12667
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12668
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04443
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C01265
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04444
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10122
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C12639
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C01750
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10176
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10177
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10178
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C05625
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10180
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10185
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C11620
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10188
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10189
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C04581
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10045
Phytochemical_compounds,Flavonoids,Flavonoids,Flavonols,none,C10194
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C00974
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C01378
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09751
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09753
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C02906
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09764
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09803
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09808
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09826
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C16418
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C08717
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C07610
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C01617
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09967
Phytochemical_compounds,Flavonoids,Flavonoids,Dihyroflavonols,none,C09770
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09478
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09505
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09636
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09641
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09646
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09650
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09757
Phytochemical_compounds,Flavonoids,Flavonoids,Flavans,none,C09760
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09320
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C12128
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C06562
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C14079
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09617
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09727
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09728
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C12127
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C12136
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09731
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 3-ols,none,C09735
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 4-ols,none,C12124
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 4-ols,none,C05907
Phytochemical_compounds,Flavonoids,Flavonoids,Flavan 4-ols,none,C09970
Phytochemical_compounds,Flavonoids,Flavonoids,"Flavan 3,4-diols",none,C05906
Phytochemical_compounds,Flavonoids,Flavonoids,"Flavan 3,4-diols",none,C09736
Phytochemical_compounds,Flavonoids,Flavonoids,"Flavan 3,4-diols",none,C05909
Phytochemical_compounds,Flavonoids,Flavonoids,"Flavan 3,4-diols",none,C03648
Phytochemical_compounds,Flavonoids,Flavonoids,"Flavan 3,4-diols",none,C16415
Phytochemical_compounds,Flavonoids,Flavonoids,Anthocyanidins and anthocyanins,none,C16354
Phytochemical_compounds,Flavonoids,Flavonoids,Anthocyanidins and anthocyanins,none,C08574
Phytochemical_compounds,Flavonoids,Flavonoids,Anthocyanidins and anthocyanins,none,C08604
Phytochemical_compounds,Flavonoids,Flavonoids,Anthocyanidins and anthocyanins,none,C05905
